"country","indicator","group","Unit","Date","Value"
"Nigeria","Under Employement Rate","Never Attended","%","2016Q1","21.6626242409369"
"Nigeria","Under Employement Rate","Never Attended","%","2016Q2","22.3140913689323"
"Nigeria","Under Employement Rate","Never Attended","%","2016Q3","22.815796042375"
"Nigeria","Under Employement Rate","Never Attended","%","2016Q4","24.1785724709161"
"Nigeria","Under Employement Rate","Never Attended","%","2017Q1","22.9606705081273"
"Nigeria","Under Employement Rate","Never Attended","%","2017Q2","24.3743793697709"
"Nigeria","Under Employement Rate","Never Attended","%","2017Q3","24.4938622792223"
"Nigeria","Under Employement Rate","Never Attended","%","2017Q4","27.9095188949106"
"Nigeria","Under Employement Rate","Never Attended","%","2018Q1","27.1097484838123"
"Nigeria","Under Employement Rate","Never Attended","%","2018Q2","26.6897232753422"
"Nigeria","Under Employement Rate","Never Attended","%","2018Q3","27.0238517423479"
"Nigeria","Under Employement Rate","Never Attended","%","2020Q2","36.7163717986021"
"Nigeria","Under Employement Rate","Never Attended","%","2020Q4","30.8840946250004"
"Nigeria","Under Employement Rate","Below primary","%","2010","18.0259097219642"
"Nigeria","Under Employement Rate","Below primary","%","2012","12.3774165597236"
"Nigeria","Under Employement Rate","Below primary","%","2013","11.3899819366138"
"Nigeria","Under Employement Rate","Below primary","%","2014Q1","13.4969926256471"
"Nigeria","Under Employement Rate","Below primary","%","2014Q2","11.7527860459893"
"Nigeria","Under Employement Rate","Below primary","%","2014Q3","9.76484966593599"
"Nigeria","Under Employement Rate","Below primary","%","2014Q4","11.0346177713378"
"Nigeria","Under Employement Rate","Below primary","%","2015Q1","10.2222667942794"
"Nigeria","Under Employement Rate","Below primary","%","2015Q2","10.2453042760791"
"Nigeria","Under Employement Rate","Below primary","%","2015Q3","9.57976362042706"
"Nigeria","Under Employement Rate","Below primary","%","2015Q4","10.4661425952024"
"Nigeria","Under Employement Rate","Below primary","%","2016Q1","8.65664163333782"
"Nigeria","Under Employement Rate","Below primary","%","2016Q2","9.93726497700361"
"Nigeria","Under Employement Rate","Below primary","%","2016Q3","8.88392119497472"
"Nigeria","Under Employement Rate","Below primary","%","2016Q4","9.52095837873298"
"Nigeria","Under Employement Rate","Below primary","%","2017Q1","9.2614159076704"
"Nigeria","Under Employement Rate","Below primary","%","2017Q2","9.539798501693"
"Nigeria","Under Employement Rate","Below primary","%","2017Q3","9.57728741477226"
"Nigeria","Under Employement Rate","Below primary","%","2017Q4","27.7696594181207"
"Nigeria","Under Employement Rate","Below primary","%","2018Q1","26.5119787556257"
"Nigeria","Under Employement Rate","Below primary","%","2018Q2","19.8209390909373"
"Nigeria","Under Employement Rate","Below primary","%","2018Q3","26.9028635346519"
"Nigeria","Under Employement Rate","Below primary","%","2020Q2","26.6492857558707"
"Nigeria","Under Employement Rate","Primary","%","2010","16.6044383335692"
"Nigeria","Under Employement Rate","Primary","%","2011","16.0955155972744"
"Nigeria","Under Employement Rate","Primary","%","2012","12.6157351280545"
"Nigeria","Under Employement Rate","Primary","%","2013","10.8179084575719"
"Nigeria","Under Employement Rate","Primary","%","2014Q1","12.8190923821765"
"Nigeria","Under Employement Rate","Primary","%","2014Q2","12.9850500442262"
"Nigeria","Under Employement Rate","Primary","%","2014Q3","11.2981973538274"
"Nigeria","Under Employement Rate","Primary","%","2014Q4","13.0872348112962"
"Nigeria","Under Employement Rate","Primary","%","2015Q1","12.2052707185368"
"Nigeria","Under Employement Rate","Primary","%","2015Q2","13.4354378320012"
"Nigeria","Under Employement Rate","Primary","%","2015Q3","12.7853592580856"
"Nigeria","Under Employement Rate","Primary","%","2015Q4","13.7250397244929"
"Nigeria","Under Employement Rate","Primary","%","2016Q1","14.2061045548457"
"Nigeria","Under Employement Rate","Primary","%","2016Q2","14.395840068736"
"Nigeria","Under Employement Rate","Primary","%","2016Q3","14.7195126808628"
"Nigeria","Under Employement Rate","Primary","%","2016Q4","15.7461460279238"
"Nigeria","Under Employement Rate","Primary","%","2017Q1","15.3487523782328"
"Nigeria","Under Employement Rate","Primary","%","2017Q2","15.5086389632358"
"Nigeria","Under Employement Rate","Primary","%","2017Q3","15.8010201666083"
"Nigeria","Under Employement Rate","Primary","%","2017Q4","20.6445702053201"
"Nigeria","Under Employement Rate","Primary","%","2018Q1","19.1171366506083"
"Nigeria","Under Employement Rate","Primary","%","2018Q2","20.576378569333"
"Nigeria","Under Employement Rate","Primary","%","2018Q3","20.1043841558641"
"Nigeria","Under Employement Rate","Primary","%","2020Q2","31.0211467174891"
"Nigeria","Under Employement Rate","Primary","%","2020Q4","23.7753380987792"
"Nigeria","Under Employement Rate","Secondary","%","2010","18.1105636048973"
"Nigeria","Under Employement Rate","Secondary","%","2011","19.9790935009998"
"Nigeria","Under Employement Rate","Secondary","%","2012","16.9529958581276"
"Nigeria","Under Employement Rate","Secondary","%","2013","15.7242701352121"
"Nigeria","Under Employement Rate","Secondary","%","2014Q1","18.6330723999142"
"Nigeria","Under Employement Rate","Secondary","%","2014Q2","18.863371145023"
"Nigeria","Under Employement Rate","Secondary","%","2014Q3","16.4205337808612"
"Nigeria","Under Employement Rate","Secondary","%","2014Q4","19.0264965863406"
"Nigeria","Under Employement Rate","Secondary","%","2015Q1","17.6747967249726"
"Nigeria","Under Employement Rate","Secondary","%","2015Q2","19.4950983233295"
"Nigeria","Under Employement Rate","Secondary","%","2015Q3","18.4704597765656"
"Nigeria","Under Employement Rate","Secondary","%","2015Q4","19.9153166622733"
"Nigeria","Under Employement Rate","Secondary","%","2016Q1","20.2056810855546"
"Nigeria","Under Employement Rate","Secondary","%","2016Q2","20.9189336477963"
"Nigeria","Under Employement Rate","Secondary","%","2016Q3","21.3892699299695"
"Nigeria","Under Employement Rate","Secondary","%","2016Q4","22.7328150767254"
"Nigeria","Under Employement Rate","Secondary","%","2017Q1","21.4501633187016"
"Nigeria","Under Employement Rate","Secondary","%","2017Q2","22.6964755883626"
"Nigeria","Under Employement Rate","Secondary","%","2017Q3","22.9247758977187"
"Nigeria","Under Employement Rate","Secondary","%","2017Q4","16.9746720811601"
"Nigeria","Under Employement Rate","Secondary","%","2018Q1","17.3914325928756"
"Nigeria","Under Employement Rate","Secondary","%","2018Q2","17.0315613412493"
"Nigeria","Under Employement Rate","Secondary","%","2018Q3","17.0078434867662"
"Nigeria","Under Employement Rate","Post Secondary","%","2010","16.8709681224668"
"Nigeria","Under Employement Rate","Post Secondary","%","2011","13.2881668575285"
"Nigeria","Under Employement Rate","Post Secondary","%","2012","20.6398142341451"
"Nigeria","Under Employement Rate","Post Secondary","%","2013","14.6519183361732"
"Nigeria","Under Employement Rate","Post Secondary","%","2014Q1","17.3623483193781"
"Nigeria","Under Employement Rate","Post Secondary","%","2014Q2","17.5748828231163"
"Nigeria","Under Employement Rate","Post Secondary","%","2014Q3","15.3018660428987"
"Nigeria","Under Employement Rate","Post Secondary","%","2014Q4","17.7455139178531"
"Nigeria","Under Employement Rate","Post Secondary","%","2015Q1","16.4848189394678"
"Nigeria","Under Employement Rate","Post Secondary","%","2015Q2","18.1819741561144"
"Nigeria","Under Employement Rate","Post Secondary","%","2015Q3","17.1840255667681"
"Nigeria","Under Employement Rate","Post Secondary","%","2015Q4","18.5738880029637"
"Nigeria","Under Employement Rate","Post Secondary","%","2016Q1","18.4523943324584"
"Nigeria","Under Employement Rate","Post Secondary","%","2016Q2","17.1822382389261"
"Nigeria","Under Employement Rate","Post Secondary","%","2016Q3","16.9653813483461"
"Nigeria","Under Employement Rate","Post Secondary","%","2016Q4","18.0345006257808"
"Nigeria","Under Employement Rate","Post Secondary","%","2017Q1","19.6149468538768"
"Nigeria","Under Employement Rate","Post Secondary","%","2017Q2","18.5796010704735"
"Nigeria","Under Employement Rate","Post Secondary","%","2017Q3","18.265500399811"
"Nigeria","Under Employement Rate","Post Secondary","%","2017Q4","14.1343404047555"
"Nigeria","Under Employement Rate","Post Secondary","%","2018Q1","14.3864017406935"
"Nigeria","Under Employement Rate","Post Secondary","%","2018Q2","14.1085186746839"
"Nigeria","Under Employement Rate","Post Secondary","%","2018Q3","14.2846088037911"
"Nigeria","Under Employement Rate","Age Group","%","2016Q3","19.7309402400544"
"Nigeria","Under Employement Rate","Age Group","%","2016Q4","20.9808331159552"
"Nigeria","Under Employement Rate","Age Group","%","2017Q1","20.3854698591935"
"Nigeria","Under Employement Rate","Age Group","%","2017Q2","21.0613515665442"
"Nigeria","Under Employement Rate","Age Group","%","2017Q3","21.1887217104585"
"Nigeria","Under Employement Rate","Age Group","%","2017Q4","20.4545526621701"
"Nigeria","Under Employement Rate","Age Group","%","2018Q1","20.1808495726524"
"Nigeria","Under Employement Rate","Age Group","%","2018Q2","20.1005777332934"
"Nigeria","Under Employement Rate","Age Group","%","2018Q3","20.1350401869745"
"Nigeria","Under Employement Rate","15-24","%","2010","32.6977129332307"
"Nigeria","Under Employement Rate","15-24","%","2011","42.9371376098742"
"Nigeria","Under Employement Rate","15-24","%","2012","19.1515823548099"
"Nigeria","Under Employement Rate","15-24","%","2013","27.2553816276601"
"Nigeria","Under Employement Rate","15-24","%","2014Q1","32.2973018644743"
"Nigeria","Under Employement Rate","15-24","%","2014Q2","32.6926568531878"
"Nigeria","Under Employement Rate","15-24","%","2014Q3","28.4556177874275"
"Nigeria","Under Employement Rate","15-24","%","2014Q4","32.9728783185447"
"Nigeria","Under Employement Rate","15-24","%","2015Q1","30.6303853193829"
"Nigeria","Under Employement Rate","15-24","%","2015Q2","33.7838639767317"
"Nigeria","Under Employement Rate","15-24","%","2015Q3","31.7772863174032"
"Nigeria","Under Employement Rate","15-24","%","2015Q4","34.5120777547776"
"Nigeria","Under Employement Rate","15-24","%","2016Q1","34.583235726462"
"Nigeria","Under Employement Rate","15-24","%","2016Q2","34.2421273232721"
"Nigeria","Under Employement Rate","15-24","%","2016Q3","34.9490630546431"
"Nigeria","Under Employement Rate","15-24","%","2016Q4","36.4651170379873"
"Nigeria","Under Employement Rate","15-24","%","2017Q1","34.7685147189947"
"Nigeria","Under Employement Rate","15-24","%","2017Q2","35.1202024661148"
"Nigeria","Under Employement Rate","15-24","%","2017Q3","34.161945410988"
"Nigeria","Under Employement Rate","15-24","%","2017Q4","34.80007734465"
"Nigeria","Under Employement Rate","15-24","%","2018Q1","33.3859960872766"
"Nigeria","Under Employement Rate","15-24","%","2018Q2","32.3889168604486"
"Nigeria","Under Employement Rate","15-24","%","2018Q3","32.1116953955635"
"Nigeria","Under Employement Rate","15-24","%","2020Q2","30.4917980691961"
"Nigeria","Under Employement Rate","15-24","%","2020Q4","19.7899177569755"
"Nigeria","Under Employement Rate","25-34","%","2010","15.9321127339451"
"Nigeria","Under Employement Rate","25-34","%","2011","13.7792147697568"
"Nigeria","Under Employement Rate","25-34","%","2012","19.3163184781956"
"Nigeria","Under Employement Rate","25-34","%","2013","15.7298468338846"
"Nigeria","Under Employement Rate","25-34","%","2014Q1","18.6396807212687"
"Nigeria","Under Employement Rate","25-34","%","2014Q2","18.8678511979266"
"Nigeria","Under Employement Rate","25-34","%","2014Q3","16.4225368580254"
"Nigeria","Under Employement Rate","25-34","%","2014Q4","19.0295748820726"
"Nigeria","Under Employement Rate","25-34","%","2015Q1","17.6776563292658"
"Nigeria","Under Employement Rate","25-34","%","2015Q2","19.4976175006655"
"Nigeria","Under Employement Rate","25-34","%","2015Q3","18.4689469026302"
"Nigeria","Under Employement Rate","25-34","%","2015Q4","19.9178901406699"
"Nigeria","Under Employement Rate","25-34","%","2016Q1","19.905994497477"
"Nigeria","Under Employement Rate","25-34","%","2016Q2","20.521459289665"
"Nigeria","Under Employement Rate","25-34","%","2016Q3","20.8337865053435"
"Nigeria","Under Employement Rate","25-34","%","2016Q4","22.1262676904226"
"Nigeria","Under Employement Rate","25-34","%","2017Q1","21.560831559691"
"Nigeria","Under Employement Rate","25-34","%","2017Q2","22.2080595376363"
"Nigeria","Under Employement Rate","25-34","%","2017Q3","22.2731135668686"
"Nigeria","Under Employement Rate","25-34","%","2017Q4","20.5140030224757"
"Nigeria","Under Employement Rate","25-34","%","2018Q1","20.5667373773372"
"Nigeria","Under Employement Rate","25-34","%","2018Q2","20.3779199621745"
"Nigeria","Under Employement Rate","25-34","%","2018Q3","20.6942203788546"
"Nigeria","Under Employement Rate","25-34","%","2020Q2","26.4800998437102"
"Nigeria","Under Employement Rate","25-34","%","2020Q4","21.6113160188824"
